"Date","Result","WhiteElo","BlackElo","NMoves","game_id","Player","Name"
"2021.09.10","0-1",2651,2589,36,16111942,"WhitePlayerName","Igor Kovalenko"
"2021.09.10","0-1",2651,2589,36,16111942,"BlackPlayerName","Jacek Tomczak"
"2021.09.10","Jan-00",2644,2435,45,16111960,"WhitePlayerName","Igor Kovalenko"
"2021.09.10","Jan-00",2644,2435,45,16111960,"BlackPlayerName","Mikolaj Tomczak"
"2021.09.10","Jan-00",2324,2300,40,16112364,"WhitePlayerName","Denis Lazavik"
"2021.09.10","Jan-00",2324,2300,40,16112364,"BlackPlayerName","Jan Subelj"
"2021.09.10","0-1",2652,2499,29,16112372,"WhitePlayerName","Nils Grandelius"
"2021.09.10","0-1",2652,2499,29,16112372,"BlackPlayerName","Zeng Chongsheng"
"2021.09.10","1/2-1/2",2619,2290,71,16112396,"WhitePlayerName","Benjamin Gledura"
"2021.09.10","1/2-1/2",2619,2290,71,16112396,"BlackPlayerName","Ivan Schitco"
"2021.09.10","Jan-00",2651,2510,41,16112414,"WhitePlayerName","Igor Kovalenko"
"2021.09.10","Jan-00",2651,2510,41,16112414,"BlackPlayerName","Maciej Klekowski"
"2021.09.10","Jan-00",2479,1539,45,16112472,"WhitePlayerName","Luka Paichadze"
"2021.09.10","Jan-00",2479,1539,45,16112472,"BlackPlayerName","Luka kiladze"
"2021.09.10","Jan-00",2610,2347,40,16112626,"WhitePlayerName","Ju Wenjun"
"2021.09.10","Jan-00",2610,2347,40,16112626,"BlackPlayerName","Maia Lomineishvili"
"2021.09.10","1/2-1/2",2481,2614,61,16112648,"WhitePlayerName","Pouya Idani"
"2021.09.10","1/2-1/2",2481,2614,61,16112648,"BlackPlayerName","Antonios Pavlidis"
"2021.09.10","Jan-00",2642,2479,25,16112650,"WhitePlayerName","Bu Xiangzhi"
"2021.09.10","Jan-00",2642,2479,25,16112650,"BlackPlayerName","Lucian-Costin Miron"
"2021.09.10","1/2-1/2",2752,2621,59,16112652,"WhitePlayerName","Wei Yi"
"2021.09.10","1/2-1/2",2752,2621,59,16112652,"BlackPlayerName","Micheil Mtschedlischwili"
"2021.09.10","Jan-00",2745,2321,53,16112680,"WhitePlayerName","Grigoriy Alekseyevich Oparin"
"2021.09.10","Jan-00",2745,2321,53,16112680,"BlackPlayerName","Andrey Tsvetkov"
"2021.09.10","1/2-1/2",2674,2314,63,16112688,"WhitePlayerName","Alexey Vasilyevich Sarana"
"2021.09.10","1/2-1/2",2674,2314,63,16112688,"BlackPlayerName","Armen Ar Barseghyan"
"2021.09.10","Jan-00",2605,2280,62,16112712,"WhitePlayerName","Alexandr Predke"
"2021.09.10","Jan-00",2605,2280,62,16112712,"BlackPlayerName","Ortik Nigmatov"
"2021.09.10","1/2-1/2",2836,2613,34,16112716,"WhitePlayerName","Ding Liren"
"2021.09.10","1/2-1/2",2836,2613,34,16112716,"BlackPlayerName","Robert Hovhannisyan"
"2021.09.10","0-1",2712,2652,20,16112762,"WhitePlayerName","Etienne Bacrot"
"2021.09.10","0-1",2712,2652,20,16112762,"BlackPlayerName","Nils Grandelius"
"2021.09.10","1/2-1/2",2613,2530,111,16112770,"WhitePlayerName","Robert Hovhannisyan"
"2021.09.10","1/2-1/2",2613,2530,111,16112770,"BlackPlayerName","Susanto Megaranto"
"2021.09.10","0-1",2481,2453,55,16112776,"WhitePlayerName","Pouya Idani"
"2021.09.10","0-1",2481,2453,55,16112776,"BlackPlayerName","Denis Makhnyov"
"2021.09.10","Jan-00",2577,2458,39,16112788,"WhitePlayerName","Pavel Ponkratov"
"2021.09.10","Jan-00",2577,2458,39,16112788,"BlackPlayerName","Nikita Matinian"
"2021.09.10","Jan-00",2641,2472,61,16112790,"WhitePlayerName","Sanan Sjugirov"
"2021.09.10","Jan-00",2641,2472,61,16112790,"BlackPlayerName","Arseniy Nesterov"
"2021.09.10","Jan-00",2483,2336,32,16112796,"WhitePlayerName","Humpy Koneru"
"2021.09.10","Jan-00",2483,2336,32,16112796,"BlackPlayerName","Hoang Thanh Trang"
"2021.09.10","0-1",2562,2528,69,16112808,"WhitePlayerName","Rinat Jumabayev"
"2021.09.10","0-1",2562,2528,69,16112808,"BlackPlayerName","Parham Maghsoodloo"
"2021.09.10","Jan-00",2528,2621,51,16112818,"WhitePlayerName","Parham Maghsoodloo"
"2021.09.10","Jan-00",2528,2621,51,16112818,"BlackPlayerName","Micheil Mtschedlischwili"
"2021.09.10","Jan-00",2748,2601,53,16112852,"WhitePlayerName","Viswanathan Anand"
"2021.09.10","Jan-00",2748,2601,53,16112852,"BlackPlayerName","Viktor Erdos"
"2021.09.10","Jan-00",2675,2364,46,16112864,"WhitePlayerName","Rauf Mamedov"
"2021.09.10","Jan-00",2675,2364,46,16112864,"BlackPlayerName","Boris Markoja"
"2021.09.10","1/2-1/2",2425,2036,119,16112904,"WhitePlayerName","Seyyed Mohammad Amin Tabatabaei"
"2021.09.10","1/2-1/2",2425,2036,119,16112904,"BlackPlayerName","Nikolozi Kacharava"
"2021.09.10","Jan-00",2577,2011,24,16113014,"WhitePlayerName","Pavel Ponkratov"
"2021.09.10","Jan-00",2577,2011,24,16113014,"BlackPlayerName","Mikhail Chuprov"
"2021.09.10","Jan-00",2641,2039,32,16113040,"WhitePlayerName","Sanan Sjugirov"
"2021.09.10","Jan-00",2641,2039,32,16113040,"BlackPlayerName","Alexander Kudinov"
"2021.09.10","1/2-1/2",2530,2481,18,16113128,"WhitePlayerName","Susanto Megaranto"
"2021.09.10","1/2-1/2",2530,2481,18,16113128,"BlackPlayerName","Gergely-Andras-Gyula Szabo"
"2021.09.10","1/2-1/2",2605,2743,32,16115834,"WhitePlayerName","Ray Robson"
"2021.09.10","1/2-1/2",2605,2743,32,16115834,"BlackPlayerName","Radoslaw Wojtaszek"
"2021.09.10","Jan-00",2801,2729,33,16115836,"WhitePlayerName","Jan-Krzysztof Duda"
"2021.09.10","Jan-00",2801,2729,33,16115836,"BlackPlayerName","Jeffery Xiong"
"2021.09.10","Jan-00",2855,2792,41,16115838,"WhitePlayerName","Magnus Carlsen"
"2021.09.10","Jan-00",2855,2792,41,16115838,"BlackPlayerName","Ian Nepomniachtchi"
"2021.09.10","0-1",2642,2758,55,16115844,"WhitePlayerName","Aryan Tari"
"2021.09.10","0-1",2642,2758,55,16115844,"BlackPlayerName","Sergey Karjakin"
"2021.09.10","Jan-00",2698,2420,51,16115850,"WhitePlayerName","Luke James McShane"
"2021.09.10","Jan-00",2698,2420,51,16115850,"BlackPlayerName","Martin Martinez Romero"
"2021.09.10","Jan-00",2604,2524,55,16115860,"WhitePlayerName","Jorge Cori Tello"
"2021.09.10","Jan-00",2604,2524,55,16115860,"BlackPlayerName","Alexandr Fier"
"2021.09.10","Jan-00",2760,2754,55,16115870,"WhitePlayerName","Richard Rapport"
"2021.09.10","Jan-00",2760,2754,55,16115870,"BlackPlayerName","Alireza Firouzja"
"2021.09.10","0-1",2743,2532,31,16115888,"WhitePlayerName","Radosław Wojtaszek"
"2021.09.10","0-1",2743,2532,31,16115888,"BlackPlayerName","Razvan Preotu"
"2021.09.10","0-1",2624,2161,30,16115920,"WhitePlayerName","David Wei Liang Howell"
"2021.09.10","0-1",2624,2161,30,16115920,"BlackPlayerName","Cem Kaan Gokerkan"
"2021.09.10","Jan-00",2345,2397,51,16115944,"WhitePlayerName","Pawel Teclaf"
"2021.09.10","Jan-00",2345,2397,51,16115944,"BlackPlayerName","Awonder Liang"
"2021.09.10","Jan-00",2397,2274,48,16115980,"WhitePlayerName","Awonder Liang"
"2021.09.10","Jan-00",2397,2274,48,16115980,"BlackPlayerName","Santiago Avila Pavas"
"2021.09.10","Jan-00",2651,2493,41,16116154,"WhitePlayerName","Igor Kovalenko"
"2021.09.10","Jan-00",2651,2493,41,16116154,"BlackPlayerName","Rafal Antoniewski"
"2021.09.10","Jan-00",2763,2384,31,16116162,"WhitePlayerName","Alexander Grischuk"
"2021.09.10","Jan-00",2763,2384,31,16116162,"BlackPlayerName","Matiss Mustaps"
"2021.09.10","1/2-1/2",2642,2758,30,16116210,"WhitePlayerName","Aryan Tari"
"2021.09.10","1/2-1/2",2642,2758,30,16116210,"BlackPlayerName","Sergey Karjakin"
"2021.09.10","1/2-1/2",2629,2474,42,16116230,"WhitePlayerName","Aleksandar Indjic"
"2021.09.10","1/2-1/2",2629,2474,42,16116230,"BlackPlayerName","Novak Cabarkapa"
"2021.09.10","1/2-1/2",2855,2792,39,16116246,"WhitePlayerName","Magnus Carlsen"
"2021.09.10","1/2-1/2",2855,2792,39,16116246,"BlackPlayerName","Ian Nepomniachtchi"
"2021.09.10","0-1",2575,2519,33,16116256,"WhitePlayerName","Matthias Bluebaum"
"2021.09.10","0-1",2575,2519,33,16116256,"BlackPlayerName","Luca Moroni Jr"
"2021.09.10","Jan-00",2542,2445,39,16116270,"WhitePlayerName","Vincent Keymer"
"2021.09.10","Jan-00",2542,2445,39,16116270,"BlackPlayerName","Francesco Sonis"
"2021.09.10","Jan-00",2475,2209,24,16116272,"WhitePlayerName","Volodar Murzin"
"2021.09.10","Jan-00",2475,2209,24,16116272,"BlackPlayerName","Maksims Golubovskis"
"2021.09.10","1/2-1/2",2345,2321,39,16116342,"WhitePlayerName","Pawel Teclaf"
"2021.09.10","1/2-1/2",2345,2321,39,16116342,"BlackPlayerName","Jose Gabriel Cardoso Cardoso"
"2021.09.10","1/2-1/2",2605,2392,63,16116350,"WhitePlayerName","Ray Robson"
"2021.09.10","1/2-1/2",2605,2392,63,16116350,"BlackPlayerName","Carlos Daniel Albornoz Cabrera"
"2021.09.10","Jan-00",2397,2228,41,16116352,"WhitePlayerName","Awonder Liang"
"2021.09.10","Jan-00",2397,2228,41,16116352,"BlackPlayerName","Jose Avelino Alvarez Calzadilla"
"2021.09.10","Jan-00",2801,2487,53,16116362,"WhitePlayerName","Jan-Krzysztof Duda"
"2021.09.10","Jan-00",2801,2487,53,16116362,"BlackPlayerName","David Arenas"
"2021.09.10","Jan-00",2575,2636,35,16116460,"WhitePlayerName","Matthias Bluebaum"
"2021.09.10","Jan-00",2575,2636,35,16116460,"BlackPlayerName","Tamir Nabaty"
"2021.09.10","Jan-00",2735,2584,50,16116502,"WhitePlayerName","Daniil Dmitrievich Dubov"
"2021.09.10","Jan-00",2735,2584,50,16116502,"BlackPlayerName","Daniele Vocaturo"
"2021.09.10","Jan-00",2681,2445,41,16116504,"WhitePlayerName","Andrey Evgenyevich Esipenko"
"2021.09.10","Jan-00",2681,2445,41,16116504,"BlackPlayerName","Francesco Sonis"
"2021.09.10","1/2-1/2",2686,2632,15,16116518,"WhitePlayerName","Vasyl Ivanchuk"
"2021.09.10","1/2-1/2",2686,2632,15,16116518,"BlackPlayerName","David Anton Guijarro"
"2021.09.10","1/2-1/2",2632,2763,25,16116542,"WhitePlayerName","David Anton Guijarro"
"2021.09.10","1/2-1/2",2632,2763,25,16116542,"BlackPlayerName","Alexander Grischuk"
"2021.09.10","Jan-00",2611,2609,35,16116568,"WhitePlayerName","Vitaliy Olegovich Bernadskiy"
"2021.09.10","Jan-00",2611,2609,35,16116568,"BlackPlayerName","Hans Moke Niemann"
"2021.09.10","Jan-00",2460,2621,74,16116576,"WhitePlayerName","Kirill Shevchenko"
"2021.09.10","Jan-00",2460,2621,74,16116576,"BlackPlayerName","Federico Perez Ponsa"
"2021.09.10","Jan-00",2535,2621,46,16116588,"WhitePlayerName","Alexander Anatolyevich Donchenko"
"2021.09.10","Jan-00",2535,2621,46,16116588,"BlackPlayerName","Federico Perez Ponsa"
"2021.09.10","0-1",2542,2244,103,16116602,"WhitePlayerName","Vincent Keymer"
"2021.09.10","0-1",2542,2244,103,16116602,"BlackPlayerName","Or Bronstein"
"2021.09.11","1/2-1/2",2663,2635,29,16115164,"WhitePlayerName","Maxim Sergeevich Matlakov"
"2021.09.11","1/2-1/2",2663,2635,29,16115164,"BlackPlayerName","Evgeny Tomashevsky"
"2021.09.11","Jan-00",2577,2488,45,16115184,"WhitePlayerName","Pavel Ponkratov"
"2021.09.11","Jan-00",2577,2488,45,16115184,"BlackPlayerName","Bogdan Belyakov"
"2021.09.11","0-1",2656,2712,71,16115238,"WhitePlayerName","Kirill Alexeyevich Alekseenko"
"2021.09.11","0-1",2656,2712,71,16115238,"BlackPlayerName","Anish Giri"
"2021.09.11","1/2-1/2",2324,2601,36,16115240,"WhitePlayerName","Denis Lazavik"
"2021.09.11","1/2-1/2",2324,2601,36,16115240,"BlackPlayerName","Sergei Azarov"
"2021.09.11","Jan-00",2705,2656,58,16115246,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"2021.09.11","Jan-00",2705,2656,58,16115246,"BlackPlayerName","Kirill Alekseenko"
"2021.09.11","1/2-1/2",2740,2542,81,16115252,"WhitePlayerName","Anton Korobov"
"2021.09.11","1/2-1/2",2740,2542,81,16115252,"BlackPlayerName","Nodirbek Abdusattorov"
"2021.09.11","0-1",2705,2740,28,16115264,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"2021.09.11","0-1",2705,2740,28,16115264,"BlackPlayerName","Anton Korobov"
"2021.09.11","0-1",2619,2656,31,16115286,"WhitePlayerName","Nikita Kirillovich Vitiugov"
"2021.09.11","0-1",2619,2656,31,16115286,"BlackPlayerName","Kirill Alekseenko"
"2021.09.11","Jan-00",2712,2663,34,16115298,"WhitePlayerName","Anish Giri"
"2021.09.11","Jan-00",2712,2663,34,16115298,"BlackPlayerName","Maxim Matlakov"
"2021.09.11","1/2-1/2",2740,2635,24,16115310,"WhitePlayerName","Anton Korobov"
"2021.09.11","1/2-1/2",2740,2635,24,16115310,"BlackPlayerName","Evgeny Tomashevsky"
"2021.09.11","Jan-00",2663,2676,32,16115320,"WhitePlayerName","Maxim Sergeevich Matlakov"
"2021.09.11","Jan-00",2663,2676,32,16115320,"BlackPlayerName","David Paravyan"
"2021.09.11","0-1",2542,2631,66,16115356,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.09.11","0-1",2542,2631,66,16115356,"BlackPlayerName","Boris Gelfand"
"2021.09.11","Jan-00",2676,2705,118,16115402,"WhitePlayerName","David Paravyan"
"2021.09.11","Jan-00",2676,2705,118,16115402,"BlackPlayerName","Dmitry Andreikin"
"2021.09.11","Jan-00",2676,2740,20,16115422,"WhitePlayerName","David Paravyan"
"2021.09.11","Jan-00",2676,2740,20,16115422,"BlackPlayerName","Anton Korobov"
"2021.09.11","1/2-1/2",2619,2663,21,16115432,"WhitePlayerName","Nikita Kirillovich Vitiugov"
"2021.09.11","1/2-1/2",2619,2663,21,16115432,"BlackPlayerName","Maxim Matlakov"
"2021.09.11","Jan-00",2712,2619,58,16115448,"WhitePlayerName","Anish Giri"
"2021.09.11","Jan-00",2712,2619,58,16115448,"BlackPlayerName","Nikita Vitiugov"
"2021.09.11","0-1",2542,2712,39,16115450,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.09.11","0-1",2542,2712,39,16115450,"BlackPlayerName","Anish Giri"
"2021.09.11","0-1",2656,2542,55,16115454,"WhitePlayerName","Kirill Alexeyevich Alekseenko"
"2021.09.11","0-1",2656,2542,55,16115454,"BlackPlayerName","Nodirbek Abdusattorov"
"2021.09.11","1/2-1/2",2577,2502,52,16115486,"WhitePlayerName","Pavel Ponkratov"
"2021.09.11","1/2-1/2",2577,2502,52,16115486,"BlackPlayerName","Daniil Lintchevski"
"2021.09.11","Jan-00",2605,2494,48,16115510,"WhitePlayerName","Alexandr Predke"
"2021.09.11","Jan-00",2605,2494,48,16115510,"BlackPlayerName","Aleksej Aleksandrov"
"2021.09.11","Jan-00",2641,2377,71,16115516,"WhitePlayerName","Sanan Sjugirov"
"2021.09.11","Jan-00",2641,2377,71,16115516,"BlackPlayerName","Mihail Nikitenko"
"2021.09.11","1/2-1/2",2674,2541,97,16115564,"WhitePlayerName","Alexey Vasilyevich Sarana"
"2021.09.11","1/2-1/2",2674,2541,97,16115564,"BlackPlayerName","Sergey Volkov"
"2021.09.11","Jan-00",2745,2517,71,16115594,"WhitePlayerName","Grigoriy Alekseyevich Oparin"
"2021.09.11","Jan-00",2745,2517,71,16115594,"BlackPlayerName","Nikita Afanasiev"
"2021.09.11","Jan-00",2661,2470,42,16115678,"WhitePlayerName","Aleksandr Rakhmanov"
"2021.09.11","Jan-00",2661,2470,42,16115678,"BlackPlayerName","Luka Draskovic"
"2021.09.11","1/2-1/2",2504,2635,60,16115684,"WhitePlayerName","Manuel Petrosyan"
"2021.09.11","1/2-1/2",2504,2635,60,16115684,"BlackPlayerName","Sergei Tiviakov"
"2021.09.11","1/2-1/2",2479,2463,21,16115726,"WhitePlayerName","Luka Paichadze"
"2021.09.11","1/2-1/2",2479,2463,21,16115726,"BlackPlayerName","Zurab Sturua"
"2021.09.11","0-1",2674,2488,61,16115740,"WhitePlayerName","Alexey Vasilyevich Sarana"
"2021.09.11","0-1",2674,2488,61,16115740,"BlackPlayerName","Bogdan Belyakov"
"2021.09.11","Jan-00",2641,2431,34,16115770,"WhitePlayerName","Sanan Sjugirov"
"2021.09.11","Jan-00",2641,2431,34,16115770,"BlackPlayerName","Tagir Salemgareev"
"2021.09.11","1/2-1/2",2577,2250,71,16115774,"WhitePlayerName","Pavel Ponkratov"
"2021.09.11","1/2-1/2",2577,2250,71,16115774,"BlackPlayerName","Shant Sargsyan"
"2021.09.11","1/2-1/2",2705,2635,22,16115776,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"2021.09.11","1/2-1/2",2705,2635,22,16115776,"BlackPlayerName","Evgeny Tomashevsky"
"2021.09.11","Jan-00",2250,2550,36,16115778,"WhitePlayerName","Shant Sargsyan"
"2021.09.11","Jan-00",2250,2550,36,16115778,"BlackPlayerName","Aleksei Pridorozhni"
"2021.09.11","0-1",2745,2541,46,16115782,"WhitePlayerName","Grigoriy Alekseyevich Oparin"
"2021.09.11","0-1",2745,2541,46,16115782,"BlackPlayerName","Sergey Volkov"
"2021.09.11","1/2-1/2",2619,2740,39,16115788,"WhitePlayerName","Nikita Kirillovich Vitiugov"
"2021.09.11","1/2-1/2",2619,2740,39,16115788,"BlackPlayerName","Anton Korobov"
"2021.09.11","Jan-00",2504,2465,22,16115790,"WhitePlayerName","Manuel Petrosyan"
"2021.09.11","Jan-00",2504,2465,22,16115790,"BlackPlayerName","Ramil Faizrakhmanov"
"2021.09.11","Jan-00",2542,2676,40,16115798,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.09.11","Jan-00",2542,2676,40,16115798,"BlackPlayerName","David Paravyan"
"2021.09.11","Jan-00",2712,2631,31,16115808,"WhitePlayerName","Anish Giri"
"2021.09.11","Jan-00",2712,2631,31,16115808,"BlackPlayerName","Boris Gelfand"
"2021.09.11","1/2-1/2",2656,2663,63,16115810,"WhitePlayerName","Kirill Alexeyevich Alekseenko"
"2021.09.11","1/2-1/2",2656,2663,63,16115810,"BlackPlayerName","Maxim Matlakov"
"2021.09.11","1/2-1/2",2605,2598,66,16115824,"WhitePlayerName","Alexandr Predke"
"2021.09.11","1/2-1/2",2605,2598,66,16115824,"BlackPlayerName","Alexei Fedorov"
"2021.09.11","1/2-1/2",2745,2446,42,16116078,"WhitePlayerName","Grigoriy Alekseyevich Oparin"
"2021.09.11","1/2-1/2",2745,2446,42,16116078,"BlackPlayerName","Sergei Lobanov"
"2021.09.11","Jan-00",2674,2438,62,16116118,"WhitePlayerName","Alexey Vasilyevich Sarana"
"2021.09.11","Jan-00",2674,2438,62,16116118,"BlackPlayerName","Zhandos Agmanov"
"2021.09.12","1/2-1/2",2740,2631,15,16116690,"WhitePlayerName","Anton Korobov"
"2021.09.12","1/2-1/2",2740,2631,15,16116690,"BlackPlayerName","Boris Gelfand"
"2021.09.12","1/2-1/2",2712,2705,45,16116692,"WhitePlayerName","Anish Giri"
"2021.09.12","1/2-1/2",2712,2705,45,16116692,"BlackPlayerName","Dmitry Andreikin"
"2021.09.12","0-1",2619,2542,31,16116702,"WhitePlayerName","Nikita Kirillovich Vitiugov"
"2021.09.12","0-1",2619,2542,31,16116702,"BlackPlayerName","Nodirbek Abdusattorov"
"2021.09.12","1/2-1/2",2250,2517,25,16116706,"WhitePlayerName","Shant Sargsyan"
"2021.09.12","1/2-1/2",2250,2517,25,16116706,"BlackPlayerName","Nikita Afanasiev"
"2021.09.12","1/2-1/2",2663,2740,50,16116708,"WhitePlayerName","Maxim Sergeevich Matlakov"
"2021.09.12","1/2-1/2",2663,2740,50,16116708,"BlackPlayerName","Anton Korobov"
"2021.09.12","Jan-00",2577,2598,46,16116716,"WhitePlayerName","Pavel Ponkratov"
"2021.09.12","Jan-00",2577,2598,46,16116716,"BlackPlayerName","Alexei Fedorov"
"2021.09.12","Jan-00",2674,2462,40,16116718,"WhitePlayerName","Alexey Vasilyevich Sarana"
"2021.09.12","Jan-00",2674,2462,40,16116718,"BlackPlayerName","Artur Gabrielian"
"2021.09.12","0-1",2651,2359,67,16116722,"WhitePlayerName","Igor Kovalenko"
"2021.09.12","0-1",2651,2359,67,16116722,"BlackPlayerName","Arkadiusz Skawinski"
"2021.09.12","Jan-00",2745,2488,52,16116724,"WhitePlayerName","Grigoriy Alekseyevich Oparin"
"2021.09.12","Jan-00",2745,2488,52,16116724,"BlackPlayerName","Bogdan Belyakov"
"2021.09.12","Jan-00",2641,2504,59,16116748,"WhitePlayerName","Sanan Sjugirov"
"2021.09.12","Jan-00",2641,2504,59,16116748,"BlackPlayerName","Manuel Petrosyan"
"2021.09.12","Jan-00",2605,2472,63,16116754,"WhitePlayerName","Alexandr Predke"
"2021.09.12","Jan-00",2605,2472,63,16116754,"BlackPlayerName","Alisher Suleymenov"
"2021.09.12","Jan-00",2504,2422,25,16116792,"WhitePlayerName","Manuel Petrosyan"
"2021.09.12","Jan-00",2504,2422,25,16116792,"BlackPlayerName","Dmitry Tsoi"
"2021.09.12","1/2-1/2",2641,2541,52,16116814,"WhitePlayerName","Sanan Sjugirov"
"2021.09.12","1/2-1/2",2641,2541,52,16116814,"BlackPlayerName","Sergey Volkov"
"2021.09.12","1/2-1/2",2656,2635,36,16116948,"WhitePlayerName","Kirill Alexeyevich Alekseenko"
"2021.09.12","1/2-1/2",2656,2635,36,16116948,"BlackPlayerName","Evgeny Tomashevsky"
"2021.09.12","1/2-1/2",2605,2577,11,16116954,"WhitePlayerName","Alexandr Predke"
"2021.09.12","1/2-1/2",2605,2577,11,16116954,"BlackPlayerName","Pavel Ponkratov"
"2021.09.12","1/2-1/2",2705,2663,10,16116980,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"2021.09.12","1/2-1/2",2705,2663,10,16116980,"BlackPlayerName","Maxim Matlakov"
"2021.09.12","1/2-1/2",2619,2635,27,16116982,"WhitePlayerName","Nikita Kirillovich Vitiugov"
"2021.09.12","1/2-1/2",2619,2635,27,16116982,"BlackPlayerName","Evgeny Tomashevsky"
"2021.09.12","1/2-1/2",2542,2705,35,16116988,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.09.12","1/2-1/2",2542,2705,35,16116988,"BlackPlayerName","Dmitry Andreikin"
"2021.09.12","Jan-00",2705,2619,36,16116992,"WhitePlayerName","Dmitry Vladimirovich Andreikin"
"2021.09.12","Jan-00",2705,2619,36,16116992,"BlackPlayerName","Nikita Vitiugov"
"2021.09.12","Jan-00",2676,2656,36,16116996,"WhitePlayerName","David Paravyan"
"2021.09.12","Jan-00",2676,2656,36,16116996,"BlackPlayerName","Kirill Alekseenko"
"2021.09.12","Jan-00",2712,2676,43,16116998,"WhitePlayerName","Anish Giri"
"2021.09.12","Jan-00",2712,2676,43,16116998,"BlackPlayerName","David Paravyan"
"2021.09.12","1/2-1/2",2663,2631,41,16117000,"WhitePlayerName","Maxim Sergeevich Matlakov"
"2021.09.12","1/2-1/2",2663,2631,41,16117000,"BlackPlayerName","Boris Gelfand"
"2021.09.12","1/2-1/2",2740,2712,32,16117006,"WhitePlayerName","Anton Korobov"
"2021.09.12","1/2-1/2",2740,2712,32,16117006,"BlackPlayerName","Anish Giri"
"2021.09.12","Jan-00",2542,2663,63,16117008,"WhitePlayerName","Nodirbek Abdusattorov"
"2021.09.12","Jan-00",2542,2663,63,16117008,"BlackPlayerName","Maxim Matlakov"
"2021.09.12","Jan-00",2656,2740,55,16117040,"WhitePlayerName","Kirill Alexeyevich Alekseenko"
"2021.09.12","Jan-00",2656,2740,55,16117040,"BlackPlayerName","Anton Korobov"
"2021.09.12","Jan-00",2676,2619,45,16117044,"WhitePlayerName","David Paravyan"
"2021.09.12","Jan-00",2676,2619,45,16117044,"BlackPlayerName","Nikita Vitiugov"
"2021.09.12","Jan-00",2754,2642,36,16117064,"WhitePlayerName","Alireza Firouzja"
"2021.09.12","Jan-00",2754,2642,36,16117064,"BlackPlayerName","Aryan Tari"
"2021.09.12","Jan-00",2758,2855,54,16117082,"WhitePlayerName","Sergey Karjakin"
"2021.09.12","Jan-00",2758,2855,54,16117082,"BlackPlayerName","Magnus Carlsen"
"2021.09.12","1/2-1/2",2611,2603,68,16117094,"WhitePlayerName","Vitaliy Olegovich Bernadskiy"
"2021.09.12","1/2-1/2",2611,2603,68,16117094,"BlackPlayerName","Velimir Ivic"
"2021.09.12","1/2-1/2",2661,2629,81,16117132,"WhitePlayerName","Aleksandr Rakhmanov"
"2021.09.12","1/2-1/2",2661,2629,81,16117132,"BlackPlayerName","Aleksandar Indjic"
"2021.09.13","Jan-00",2621,2312,24,16117074,"WhitePlayerName","Hou Yifan"
"2021.09.13","Jan-00",2621,2312,24,16117074,"BlackPlayerName","Karina Cyfka"
"2021.09.13","Jan-00",2836,2801,31,16117078,"WhitePlayerName","Ding Liren"
"2021.09.13","Jan-00",2836,2801,31,16117078,"BlackPlayerName","Jan-Krzysztof Duda"
"2021.09.13","Jan-00",2738,2743,29,16117092,"WhitePlayerName","Yu Yangyi"
"2021.09.13","Jan-00",2738,2743,29,16117092,"BlackPlayerName","Radoslaw Wojtaszek"
"2021.09.13","1/2-1/2",2743,2738,26,16117098,"WhitePlayerName","Radosław Wojtaszek"
"2021.09.13","1/2-1/2",2743,2738,26,16117098,"BlackPlayerName","Yu Yangyi"
"2021.09.13","Jan-00",2345,2409,50,16117106,"WhitePlayerName","Pawel Teclaf"
"2021.09.13","Jan-00",2345,2409,50,16117106,"BlackPlayerName","Zhihang Xu"
"2021.09.13","Jan-00",2801,2836,58,16117108,"WhitePlayerName","Jan-Krzysztof Duda"
"2021.09.13","Jan-00",2801,2836,58,16117108,"BlackPlayerName","Ding Liren"
"2021.09.13","0-1",2735,2601,32,16117128,"WhitePlayerName","Daniil Dmitrievich Dubov"
"2021.09.13","0-1",2735,2601,32,16117128,"BlackPlayerName","Viktor Erdos"
"2021.09.13","1/2-1/2",2710,2739,18,16117134,"WhitePlayerName","Vasyl Ivanchuk"
"2021.09.13","1/2-1/2",2710,2739,18,16117134,"BlackPlayerName","Vidit Santosh Gujrathi"
"2021.09.13","1/2-1/2",2748,2686,52,16117138,"WhitePlayerName","Viswanathan Anand"
"2021.09.13","1/2-1/2",2748,2686,52,16117138,"BlackPlayerName","Vassily Ivanchuk"
"2021.09.13","Jan-00",2610,2234,73,16117140,"WhitePlayerName","Ju Wenjun"
"2021.09.13","Jan-00",2610,2234,73,16117140,"BlackPlayerName","Klaudia Kulon"
"2021.09.13","Jan-00",1821,2436,20,16117142,"WhitePlayerName","Praggnanandhaa Rameshbabu"
"2021.09.13","Jan-00",1821,2436,20,16117142,"BlackPlayerName","Platon Galperin"
"2021.09.13","1/2-1/2",2686,2748,72,16117146,"WhitePlayerName","Vasyl Ivanchuk"
"2021.09.13","1/2-1/2",2686,2748,72,16117146,"BlackPlayerName","Viswanathan Anand"
